Symbol,Name,Exchange,MarketCap,Sector,Industry,LastPrice,Volume,IsOTC
"EDSA","Edesa Biotech, Inc. Common Shares","NASDAQ",11834029,"","",1.42,,false
"AIFF","Firefly Neuroscience, Inc. Common Stock","NASDAQ",11806312,"","",0.875,,false
"CABR","Caring Brands, Inc. Common Stock","NASDAQ",11783534,"","",0.8578,,false
"HCAI","Huachen AI Parking Management Technology Holding Co., Ltd. Class A Ordinary Shares","NASDAQ",11780262,"","",0.3492,,false
"WLDS","Wearable Devices Ltd. Ordinary Share","NASDAQ",11762983,"","",1.14,,false
"AUID","authID Inc. Common Stock","NASDAQ",11759239,"","",0.8747,,false
"GFAI","Guardforce AI Co., Limited Ordinary Shares","NASDAQ",11701696,"","",0.5566,,false
"IMNN","Imunon, Inc. Common Stock","NASDAQ",11698049,"","",3.81,,false
"CETY","Clean Energy Technologies, Inc. Common Stock","NASDAQ",11683612,"","",0.7252,,false
"WIMI","WiMi Hologram Cloud Inc. Class B Ordinary Shares","NASDAQ",11637655,"","",2.37,,false
"ABP","Abpro Holdings, Inc Common Stock","NASDAQ",11489856,"","",4.23,,false
"WFF","WF Holding Limited Ordinary Shares","NASDAQ",11477000,"","",0.46,,false
"ZCMD","Zhongchao Inc. Class A Ordinary Shares","NASDAQ",11425006,"","",0.45,,false
"MGRX","Mangoceuticals, Inc. Common Stock","NASDAQ",11387710,"","",0.74,,false
"EDUC","Educational Development Corporation Common Stock","NASDAQ",11329825,"","",1.32,,false
"SNES","SenesTech, Inc. Common Stock","NASDAQ",11177252,"","",2.14,,false
"BAERW","Bridger Aerospace Group Holdings, Inc. Warrant","NASDAQ",11075295,"","",0.1994,,false
"WKHS","Workhorse Group, Inc. Common Stock","NASDAQ",11044119,"","",5.09,,false
"KALA","KALA BIO, Inc. Common Stock","NASDAQ",11023344,"","",0.5559,,false
"BEATW","Heartbeam, Inc. Warrant","NASDAQ",11021940,"","",0.32,,false
"FGI","FGI Industries Ltd. Ordinary Shares","NASDAQ",10944798,"","",5.7,,false
"BTBD","BT Brands, Inc. Common Stock","NASDAQ",10904152,"","",1.39,,false
"TLIH","Ten-League International Holdings Limited Ordinary Shares","NASDAQ",10882547,"","",0.3701,,false
"FLYE","Fly-E Group, Inc. Common Stock","NASDAQ",10847205,"","",6.645,,false
"INAB","IN8bio, Inc. Common Stock","NASDAQ",10844487,"","",2.34,,false
"LGVN","Longeveron Inc. Class A Common Stock","NASDAQ",10794438,"","",0.506,,false
"SGBX","Safe & Green Holdings Corp. Common Stock","NASDAQ",10694483,"","",1.88,,false
"GTEC","Greenland Technologies Holding Corporation Ordinary Shares","NASDAQ",10660921,"","",0.6129,,false
"BOLT","Bolt Biotherapeutics, Inc. Common Stock","NASDAQ",10495503,"","",5.468,,false
"BRTX","BioRestorative Therapies, Inc. Common Stock (NV)","NASDAQ",10429584,"","",1.175,,false
"BNAI","Brand Engagement Network Inc. Common Stock","NASDAQ",10412346,"","",2.32,,false
"NXL","Nexalin Technology, Inc. Common Stock","NASDAQ",10407782,"","",0.558,,false
"BLRX","BioLineRx Ltd. American Depositary Shares","NASDAQ",10307178,"","",2.77,,false
"PASW","Ping An Biomedical Co., Ltd. Ordinary Shares","NASDAQ",10280750,"","",0.5015,,false
"CODX","Co-Diagnostics, Inc. Common Stock","NASDAQ",10266489,"","",0.1686,,false
"LFWD","Lifeward Ltd. Ordinary Shares","NASDAQ",10224350,"","",0.5766,,false
"ARBB","ARB IOT Group Limited Ordinary Shares","NASDAQ",10203180,"","",5.78,,false
"MBRX","Moleculin Biotech, Inc. Common Stock","NASDAQ",10192248,"","",3.31,,false
"TURB","Turbo Energy, S.A. American Depositary Shares","NASDAQ",10161108,"","",0.9223,,false
"BLIN","Bridgeline Digital, Inc. Common Stock","NASDAQ",10148696,"","",0.8302,,false
"OXBR","Oxbridge Re Holdings Limited Ordinary Shares","NASDAQ",10132481,"","",1.32,,false
"AZI","Autozi Internet Technology (Global) Ltd. Class A Ordinary Shares","NASDAQ",10090560,"","",3.13,,false
"YHGJ","Yunhong Green CTI Ltd. Common Stock","NASDAQ",10069123,"","",3.63,,false
"CAPT","Captivision Inc. Ordinary Shares","NASDAQ",10003987,"","",0.3431,,false
"CYCU","Cycurion, Inc. Common Stock","NASDAQ",9958845,"","",2.76,,false
"EDHL","Everbright Digital Holding Limited Ordinary Shares","NASDAQ",9940150,"","",0.3751,,false
"CCHH","CCH Holdings Ltd Ordinary Shares","NASDAQ",9852150,"","",0.5118,,false
"HSCS","HeartSciences Inc. Common Stock","NASDAQ",9820660,"","",3.09,,false
"PTLE","PTL LTD Class A Ordinary Shares","NASDAQ",9758499,"","",0.1001,,false
"HWH","HWH International Inc. Common Stock","NASDAQ",9649836,"","",1.49,,false
"GSIW","Garden Stage Limited Ordinary Shares","NASDAQ",9564850,"","",0.1292,,false
"CXAI","CXApp Inc. Class A Common Stock","NASDAQ",9504933,"","",0.332,,false
"MBAI","Check-Cap Ltd. Ordinary Share","NASDAQ",9478468,"","",1.62,,false
"NRSNW","NeuroSense Therapeutics Ltd. Warrant","NASDAQ",9447445,"","",0.3197,,false
"ANNAW","AleAnna, Inc. Warrant","NASDAQ",9431581,"","",0.1415,,false
"ERNA","Ernexa Therapeutics Inc. Common Stock","NASDAQ",9418667,"","",1.2,,false
"PETZ","TDH Holdings, Inc. Common Shares","NASDAQ",9394174,"","",0.91,,false
"CURX","Curanex Pharmaceuticals Inc Common Stock","NASDAQ",9369472,"","",0.3306,,false
"TGL","Treasure Global Inc. Common Stock","NASDAQ",9356611,"","",6.13,,false
"SRTAW","Strata Critical Medical, Inc. Warrants","NASDAQ",9327585,"","",0.108,,false
"STAI","ScanTech AI Systems Inc. Common stock","NASDAQ",9300414,"","",2.46,,false
"MTEK","Maris-Tech Ltd. Ordinary Shares","NASDAQ",9260935,"","",1.16,,false
"FATBP","FAT Brands Inc. 8.25% Series B Cumulative Preferred Stock","NASDAQ",9247722,"","",0.5155,,false
"BMGL","Basel Medical Group Ltd Ordinary Shares","NASDAQ",9205018,"","",0.49,,false
"EEIQ","EpicQuest Education Group International Limited Common Stock","NASDAQ",9183845,"","",0.2205,,false
"BKYI","BIO-key International, Inc. Common Stock","NASDAQ",9175457,"","",0.5391,,false
"INBS","Intelligent Bio Solutions Inc. Common Stock","NASDAQ",9144349,"","",9.53,,false
"CLWT","Euro Tech Holdings Company Limited Common Stock","NASDAQ",9140213,"","",1.2,,false
"OFAL","OFA Group Class A Ordinary Shares","NASDAQ",9085156,"","",0.6525,,false
"HKPD","Hong Kong Pharma Digital Technology Holdings Limited Ordinary shares","NASDAQ",9068400,"","",0.8244,,false
"PFSA","Profusa, Inc. Common Stock","NASDAQ",9056218,"","",0.1048,,false
"BBGI","Beasley Broadcast Group, Inc. Class A Common Stock","NASDAQ",9038010,"","",5.01,,false
"PRSO","Peraso Inc. Common Stock","NASDAQ",9035573,"","",0.8699,,false
"TRAW","Traws Pharma, Inc. Common Stock","NASDAQ",9029680,"","",1.13,,false
"BNZI","Banzai International, Inc. Class A Common Stock","NASDAQ",9003206,"","",0.9657,,false
"SUGP","SU Group Holdings Limited Ordinary Shares","NASDAQ",8905814,"","",6.08,,false
"REBN","Reborn Coffee, Inc. Common Stock","NASDAQ",8904720,"","",1.49,,false
"ADIL","Adial Pharmaceuticals, Inc Common Stock","NASDAQ",8904082,"","",0.22,,false
"USGOW","U.S. GoldMining Inc. Warrant","NASDAQ",8879767,"","",0.669,,false
"APVO","Aptevo Therapeutics Inc. Common Stock","NASDAQ",8827791,"","",9.43,,false
"OPTXW","Syntec Optics Holdings, Inc. Warrant","NASDAQ",8827626,"","",0.2391,,false
"CLRO","ClearOne, Inc. (DE) Common Stock","NASDAQ",8827333,"","",5.09,,false
"TIRX","TIAN RUIXIANG Holdings Ltd Class A Ordinary Shares","NASDAQ",8806657,"","",0.3615,,false
"BIVI","BioVie Inc. Class A Common Stock","NASDAQ",8746767,"","",1.16,,false
"PRHI","Presurance Holdings, Inc. Common Stock","NASDAQ",8711247,"","",0.7127,,false
"WATT","Energous Corporation Common Stock","NASDAQ",8678797,"","",3.99,,false
"NCEL","NewcelX Ltd. Ordinary Shares","NASDAQ",8660918,"","",1.9,,false
"ICU","SeaStar Medical Holding Corporation Common Stock","NASDAQ",8651312,"","",0.24,,false
"AMST","Amesite Inc. Common Stock","NASDAQ",8642428,"","",1.89,,false
"APM","Aptorum Group Limited Class A Ordinary Shares","NASDAQ",8632382,"","",1.06,,false
"LOBO","LOBO TECHNOLOGIES LTD. Class A Ordinary Shares","NASDAQ",8580531,"","",0.6131,,false
"GELS","Gelteq Limited Ordinary Shares","NASDAQ",8568847,"","",0.8,,false
"CMMB","Chemomab Therapeutics Ltd. American Depositary Share","NASDAQ",8565275,"","",1.65,,false
"IINNW","Inspira Technologies Oxy B.H.N. Ltd. Warrant","NASDAQ",8439739,"","",0.2363,,false
"ILAG","Intelligent Living Application Group Inc. Ordinary Shares","NASDAQ",8413664,"","",4.05,,false
"ARBEW","Arbe Robotics Ltd. Warrant","NASDAQ",8413055,"","",0.08,,false
"BHAT","Blue Hat Interactive Entertainment Technology Ordinary Shares","NASDAQ",8402960,"","",1.16,,false
"ELAB","PMGC Holdings Inc. Common Stock","NASDAQ",8402139,"","",1.48,,false
"CUPR","Cuprina Holdings (Cayman) Limited Class A Ordinary Shares","NASDAQ",8402100,"","",0.4001,,false
"TVGNW","Tevogen Bio Holdings Inc. Warrant","NASDAQ",8384715,"","",0.0422,,false
"TBH","Brag House Holdings, Inc. Common Stock","NASDAQ",8380545,"","",0.4,,false
"BTCT","BTC Digital Ltd. Ordinary Shares","NASDAQ",8364252,"","",1.3,,false
"TGHL","The GrowHub Limited Class A Ordinary Shares","NASDAQ",8359057,"","",0.3304,,false
"GTBP","GT Biopharma, Inc. Common Stock","NASDAQ",8351493,"","",0.7852,,false
"MARPS","Marine Petroleum Trust Units of Beneficial Interest","NASDAQ",8290000,"","",4.145,,false
"ETS","Elite Express Holding Inc. Class A Common Stock","NASDAQ",8264723,"","",0.4944,,false
"YYGH","YY Group Holding Limited Class A Ordinary Shares","NASDAQ",8264717,"","",0.2011,,false
"RBNE","Robin Energy Ltd. Common Stock","NASDAQ",8220836,"","",2.93,,false
"BTMWW","Bitcoin Depot Inc. Warrant","NASDAQ",8181845,"","",0.1123,,false
"CIIT","Tianci International, Inc. Common Stock","NASDAQ",8156824,"","",0.3325,,false
"PULM","Pulmatrix, Inc. Common Stock","NASDAQ",8144596,"","",2.23,,false
"SCKT","Socket Mobile, Inc. Common Stock","NASDAQ",8135991,"","",1.02,,false
"HXHX","Haoxin Holdings Limited Class A Ordinary Shares","NASDAQ",8133125,"","",0.5915,,false
"CWD","CaliberCos Inc. Class A Common Stock","NASDAQ",8069164,"","",1.24,,false
"MSS","Maison Solutions Inc. Class A Common Stock","NASDAQ",8012937,"","",0.3176,,false
"SEED","Origin Agritech Limited Common Stock","NASDAQ",7991998,"","",1.11,,false
"IPW","iPower Inc. Common Stock","NASDAQ",7973396,"","",7.48,,false
"YMAT","J-Star Holding Co., Ltd. Class A Ordinary Shares","NASDAQ",7928005,"","",0.466,,false
"JCTC","Jewett-Cameron Trading Company Common Shares","NASDAQ",7915768,"","",2.25,,false
"NAAS","NaaS Technology Inc. American Depositary Shares","NASDAQ",7894115,"","",3.38,,false
"AIMD","Ainos, Inc. Common Stock","NASDAQ",7892720,"","",1.64,,false
"ASTLW","Algoma Steel Group Inc. Warrant","NASDAQ",7870035,"","",0.075,,false
"IFBD","Infobird Co., Ltd Ordinary Shares","NASDAQ",7784058,"","",0.9506,,false
"HTCR","Heartcore Enterprises, Inc. Common Stock","NASDAQ",7758125,"","",0.3052,,false
"ZKIN","ZK International Group Co., Ltd Ordinary Share","NASDAQ",7745919,"","",1.5,,false
"GIBO","GIBO Holdings Limited Class A Ordinary Shares","NASDAQ",7679662,"","",2.045,,false
"ELPW","Elong Power Holding Limited Class A Ordinary Shares","NASDAQ",7627631,"","",1.82,,false
"GXAI","Gaxos.ai Inc. Common Stock","NASDAQ",7622095,"","",1.07,,false
"NTCL","NETCLASS TECHNOLOGY INC Class A Ordinary Shares","NASDAQ",7598247,"","",0.3455,,false
"MKZR","MacKenzie Realty Capital, Inc. Common Stock","NASDAQ",7535337,"","",4.0677,,false
"MIMI","Mint Incorporation Limited Class A Ordinary Shares","NASDAQ",7503750,"","",0.3,,false
"CRGOW","Freightos Limited Warrants","NASDAQ",7491398,"","",0.1497,,false
"VRME","VerifyMe, Inc. Common Stock","NASDAQ",7475856,"","",0.6008,,false
"FLDDW","Fold Holdings, Inc. Warrant","NASDAQ",7472480,"","",0.152,,false
"PCLA","PicoCELA Inc. American Depositary Shares","NASDAQ",7454526,"","",0.302,,false
"DTCK","Davis Commodities Limited Class A Ordinary Shares","NASDAQ",7435940,"","",0.3035,,false
"SSKN","Strata Skin Sciences, Inc. Common Stock","NASDAQ",7419131,"","",1.26,,false
"VMAR","Vision Marine Technologies Inc. Common Shares","NASDAQ",7398046,"","",0.1999,,false
"PMCB","PharmaCyte  Biotech, Inc. Common Stock","NASDAQ",7337132,"","",0.724,,false
"HIHO","Highway Holdings Limited Common Stock","NASDAQ",7316902,"","",1.59,,false
"MYSE","Myseum, Inc. Common Stock","NASDAQ",7292003,"","",1.71,,false
"KPRX","Kiora Pharmaceuticals, Inc.  Common Stock","NASDAQ",7245532,"","",1.97,,false
"JXG","JX Luxventure Group Inc. Common Stock","NASDAQ",7237578,"","",6,,false
"BMRA","Biomerica, Inc. Common Stock","NASDAQ",7232148,"","",2.52,,false
"MOVE","Movano Inc. Common Stock","NASDAQ",7223684,"","",8.31,,false
"TCRT","Alaunos Therapeutics, Inc. Common Stock","NASDAQ",7208808,"","",3.23,,false
"PPCB","Propanc Biopharma, Inc. Common Stock","NASDAQ",7171253,"","",0.5366,,false
"IVF","INVO Fertility, Inc. Common Stock","NASDAQ",7167723,"","",0.7526,,false
"EVGN","Evogene Ltd Ordinary Shares","NASDAQ",7166048,"","",1.1,,false
"MBIO","Mustang Bio, Inc. Common Stock","NASDAQ",7160403,"","",0.981,,false
"NWTG","Newton Golf Company, Inc. Common Stock","NASDAQ",7128695,"","",1.5,,false
"BGLC","BioNexus Gene Lab Corp Common stock","NASDAQ",7096203,"","",3.95,,false
"BOXL","Boxlight Corporation Class A Common Stock","NASDAQ",7083334,"","",1.7,,false
"HYFM","Hydrofarm Holdings Group, Inc. Common Stock","NASDAQ",7047176,"","",1.51,,false
"INLF","INLIF LIMITED Class A Ordinary Shares","NASDAQ",6980300,"","",0.4814,,false
"TNMG","TNL Mediagene Ordinary Shares","NASDAQ",6977315,"","",2.73,,false
"ATER","Aterian, Inc. Common Stock","NASDAQ",6973810,"","",0.6955,,false
"KLTOW","Klotho Neurosciences, Inc. Warrant","NASDAQ",6956272,"","",0.0959,,false
"LTCC","Canary Litecoin ETF Shares of Beneficial Interest","NASDAQ",6946343,"","",18.7739,,false
"ALZN","Alzamend Neuro, Inc. Common Stock","NASDAQ",6918919,"","",1.82,,false
"WAFU","Wah Fu Education Group Limited Ordinary Shares","NASDAQ",6878267,"","",1.5595,,false
"NCNA","NuCana plc American Depositary Share","NASDAQ",6869441,"","",3.6,,false
"MNTS","Momentus Inc. Class A Common Stock","NASDAQ",6804262,"","",4.87,,false
"UCAR","U Power Limited Class A Ordinary Shares","NASDAQ",6717739,"","",1.5199,,false
"IBG","Innovation Beverage Group Limited Ordinary Shares","NASDAQ",6663036,"","",1.92,,false
"BFRI","Biofrontera Inc. Common Stock","NASDAQ",6639544,"","",0.57,,false
"CHR","Cheer Holding, Inc. Class A Ordinary Share","NASDAQ",6638335,"","",1.28,,false
"PAVM","PAVmed Inc. Common Stock","NASDAQ",6551561,"","",0.2208,,false
"XPON","Expion360 Inc. Common Stock","NASDAQ",6546303,"","",0.6779,,false
"SMTK","SmartKem, Inc. Common Stock","NASDAQ",6533736,"","",1.065,,false
"PCSA","Processa Pharmaceuticals, Inc. Common Stock","NASDAQ",6525415,"","",2.88,,false
"NVNO","enVVeno Medical Corporation Common Stock","NASDAQ",6485349,"","",0.3208,,false
"ZOOZW","ZOOZ Strategy Ltd. Warrant","NASDAQ",6459801,"","",0.0399,,false
"EHGO","Eshallgo Inc. Class A Ordinary Shares","NASDAQ",6405031,"","",0.2157,,false
"GLE","Global Engine Group Holding Limited Class A Ordinary Shares","NASDAQ",6405000,"","",0.35,,false
"ULY","Urgent.ly Inc. Common Stock","NASDAQ",6397559,"","",2.92,,false
"ADVB","Advanced Biomed Inc. Common Stock","NASDAQ",6314552,"","",0.2918,,false
"GNPX","Genprex, Inc. Common Stock","NASDAQ",6298219,"","",1.75,,false
"IOTR","iOThree Limited Ordinary Shares","NASDAQ",6271427,"","",2.445,,false
"LMFA","LM Funding America, Inc. Common Stock","NASDAQ",6269420,"","",0.4439,,false
"RNAZ","TransCode Therapeutics, Inc. Common Stock","NASDAQ",6262891,"","",6.83,,false
"SNOA","Sonoma Pharmaceuticals, Inc. Common Stock","NASDAQ",6191917,"","",3.64,,false
"LDWY","Lendway, Inc. Common Stock (DE)","NASDAQ",6105117,"","",3.45,,false
"ASTC","Astrotech Corporation (DE) Common Stock","NASDAQ",6085977,"","",3.46,,false
"FFAIW","Faraday Future Intelligent Electric Inc. Warrant","NASDAQ",6078144,"","",0.0359,,false
"LGCL","Lucas GC Limited Ordinary Shares","NASDAQ",6053271,"","",2.1693,,false
"AEHL","Antelope Enterprise Holdings Limited Class A Ordinary Shares","NASDAQ",6051255,"","",1.77,,false
"CAPS","Capstone Holding Corp. Common Stock","NASDAQ",6046087,"","",0.7279,,false
"AEVAW","Aeva Technologies, Inc. Warrants","NASDAQ",6007991,"","",0.1,,false
"SLXN","Silexion Therapeutics Corp Ordinary Shares","NASDAQ",6003153,"","",1.92,,false
"DEVS","DevvStream Corp. Common Stock","NASDAQ",6000616,"","",1.37,,false
"PTHL","Pheton Holdings Ltd Class A Ordinary Shares","NASDAQ",5996400,"","",0.4208,,false
"VS","Versus Systems Inc. Common Stock","NASDAQ",5966811,"","",1.2173,,false
"APRE","Aprea Therapeutics, Inc. Common stock","NASDAQ",5965744,"","",0.853,,false
"HPAIW","Helport AI Limited Warrants","NASDAQ",5959010,"","",0.1592,,false
"MEGL","Magic Empire Global Limited Class A Ordinary Shares","NASDAQ",5950259,"","",1.175,,false
"XTKG","X3 Holdings Co., Ltd. Ordinary Shares","NASDAQ",5923065,"","",0.3654,,false
"RVYL","Ryvyl Inc. Common Stock","NASDAQ",5849537,"","",0.1621,,false
"RPGL","Republic Power Group Limited Class A Ordinary Shares","NASDAQ",5835742,"","",0.56,,false
"XAIR","Beyond Air, Inc. Common Stock","NASDAQ",5814888,"","",0.726,,false
"YJ","Yunji Inc. American Depository Shares","NASDAQ",5812137,"","",1.18,,false
"TWAV","TaoWeave, Inc. Common Stock","NASDAQ",5805050,"","",1.81,,false
"TDIC","Dreamland Limited Class A Ordinary Shares","NASDAQ",5753600,"","",0.1856,,false
"DUO","Fangdd Network Group Ltd. Class A Ordinary Shares","NASDAQ",5700665,"","",1.46,,false
"FAT","FAT Brands Inc. Class A Common Stock","NASDAQ",5643712,"","",0.3146,,false
"FRSX","Foresight Autonomous Holdings Ltd. American Depositary Shares","NASDAQ",5641345,"","",1.29,,false
"DTSS","Datasea Inc. Common Stock","NASDAQ",5606103,"","",0.6541,,false
"SBFM","Sunshine Biopharma Inc. Common Stock","NASDAQ",5603812,"","",1.23,,false
"SILO","Silo Pharma, Inc. Common Stock","NASDAQ",5572498,"","",0.34,,false
"IPDN","Professional Diversity Network, Inc. Common Stock","NASDAQ",5565438,"","",1.14,,false
"CRE","Cre8 Enterprise Limited Class A Ordinary Shares","NASDAQ",5556983,"","",0.2313,,false
"SKYQ","Sky Quarry Inc. Common Stock","NASDAQ",5537521,"","",0.2235,,false
"DKI","DarkIris Inc. Class A Ordinary Shares","NASDAQ",5530000,"","",0.316,,false
"JCSE","JE Cleantech Holdings Limited Ordinary Shares","NASDAQ",5523273,"","",1.05,,false
"LYRA","Lyra Therapeutics, Inc. Common Stock","NASDAQ",5466637,"","",3.08,,false
"OLB","The OLB Group, Inc. Common Stock","NASDAQ",5430981,"","",0.6194,,false
"ZDAI","DirectBooking Technology Co., Ltd. Ordinary Shares","NASDAQ",5390880,"","",0.2042,,false
"BYAH","Park Ha Biological Technology Co., Ltd. Ordinary Shares","NASDAQ",5386030,"","",0.159,,false
"XXII","22nd Century Group, Inc. Common Stock","NASDAQ",5380213,"","",0.77,,false
"RUBI","Rubico Inc. Common Stock","NASDAQ",5378040,"","",1.07,,false
"BNBX","BNB Plus Corp. Common Stock","NASDAQ",5369615,"","",1.23,,false
"RAY","Raytech Holding Limited Ordinary Shares","NASDAQ",5368014,"","",1.97,,false
"LUCY","Innovative Eyewear, Inc. Common Stock","NASDAQ",5331457,"","",0.9965,,false
"ATPC","Agape ATP Corporation Common Stock","NASDAQ",5327876,"","",0.1065,,false
"GITS","Global Interactive Technologies, Inc. Common Stock","NASDAQ",5320656,"","",0.7075,,false
"BIAF","bioAffinity Technologies, Inc. Common Stock","NASDAQ",5308477,"","",1.18,,false
"SNTG","Sentage Holdings Inc. Class A Ordinary Shares","NASDAQ",5301784,"","",1.8899,,false
"NDRA","ENDRA Life Sciences Inc. Common Stock","NASDAQ",5283978,"","",4.53,,false
"STAK","STAK Inc. Class A Ordinary Shares","NASDAQ",5269608,"","",0.3989,,false
"ACXP","Acurx Pharmaceuticals, Inc. Common Stock","NASDAQ",5192554,"","",2.49,,false
"XELB","Xcel Brands, Inc. Common Stock","NASDAQ",5191318,"","",1.08,,false
"SKK","SKK Holdings Limited Ordinary Shares","NASDAQ",5188125,"","",0.2767,,false
"NAMMW","Namib Minerals Warrants","NASDAQ",5187847,"","",0.0718,,false
"FMFC","Kandal M Venture Limited Class A Ordinary Shares","NASDAQ",5164312,"","",0.2701,,false
"GOVX","GeoVax Labs, Inc. Common Stock","NASDAQ",5140052,"","",0.171,,false
"NISN","NiSun International Enterprise Development Group Co., Ltd. Class A Common Shares","NASDAQ",5134243,"","",1.07,,false
"CJMB","Callan JMB Inc. Common Stock","NASDAQ",5131560,"","",1.11,,false
"YDKG","Yueda Digital Holding Class A Ordinary Share","NASDAQ",5123786,"","",0.9245,,false
"GURE","Gulf Resources, Inc. (NV) Common Stock","NASDAQ",5113822,"","",3.7,,false
"IMRN","Immuron Limited American Depositary Shares","NASDAQ",5112943,"","",0.7625,,false
"AIXI","XIAO-I Corporation American Depositary Shares","NASDAQ",5108738,"","",0.41,,false
"ALBT","Avalon GloboCare Corp. Common Stock","NASDAQ",5102411,"","",1.2,,false
"INDP","Indaptus Therapeutics, Inc. Common Stock","NASDAQ",5095884,"","",2.91,,false
"GRRRW","Gorilla Technology Group Inc. Warrant","NASDAQ",5085894,"","",0.2515,,false
"CELZ","Creative Medical Technology Holdings, Inc. Common Stock","NASDAQ",5057843,"","",1.96,,false
"RELI","Reliance Global Group, Inc. Common Stock","NASDAQ",5044281,"","",0.5113,,false
"LCFY","Locafy Limited Ordinary Share","NASDAQ",5037354,"","",2.8,,false
"INEO","INNEOVA Holdings Limited Class A Ordinary Shares","NASDAQ",5026375,"","",0.509,,false
"JWEL","Jowell Global Ltd. Ordinary Shares","NASDAQ",4992093,"","",2.3,,false
"KIDZ","Classover Holdings, Inc. Class B Common Stock","NASDAQ",4989079,"","",0.178,,false
"CYCN","Cyclerion Therapeutics, Inc. Common Stock","NASDAQ",4985149,"","",1.27,,false
"XBIO","Xenetic Biosciences, Inc. Common Stock","NASDAQ",4971592,"","",2.17,,false
"CDIO","Cardio Diagnostics Holdings Inc. Common stock","NASDAQ",4948598,"","",2.71,,false
"JZXN","Jiuzi Holdings, Inc. Ordinary Shares","NASDAQ",4940593,"","",1.73,,false
"IVDA","Iveda Solutions, Inc. Common Stock","NASDAQ",4934782,"","",0.84,,false
"MOBXW","Mobix Labs, Inc Warrants","NASDAQ",4926090,"","",0.09,,false
"ATON","AlphaTON Capital Corp. Common Stock","NASDAQ",4912493,"","",0.6,,false
"KXIN","Kaixin Holdings Ordinary Shares","NASDAQ",4905972,"","",5.19,,false
"GDHG","Golden Heaven Group Holdings Ltd. Class A Ordinary Shares","NASDAQ",4827382,"","",1.9065,,false
"TWG","Top Wealth Group Holding Limited Class A Ordinary Shares","NASDAQ",4825430,"","",3.29,,false
"MIGI","Mawson Infrastructure Group Inc. Common Stock","NASDAQ",4813120,"","",4.21,,false
"SQFT","Presidio Property Trust, Inc. Class A Common Stock","NASDAQ",4792200,"","",3.33,,false
"ONMDW","OneMedNet Corp Warrant","NASDAQ",4789389,"","",0.0939,,false
"REVB","Revelation Biosciences, Inc. Common Stock","NASDAQ",4738125,"","",0.7998,,false
"VIVS","VivoSim Labs, Inc. Common Stock","NASDAQ",4720411,"","",1.81,,false
"SCAGW","Scage Future Warrants","NASDAQ",4705106,"","",0.0648,,false
"SGLY","Singularity Future Technology Ltd. Common Stock","NASDAQ",4682422,"","",0.642,,false
"FLGC","Flora Growth Corp. Common Stock","NASDAQ",4675031,"","",6.26,,false
"INHD","Inno Holdings Inc. Common Stock","NASDAQ",4652553,"","",1.14,,false
"ATXG","Addentax Group Corp. Common Stock","NASDAQ",4594759,"","",0.3922,,false
"NCI","Neo-Concept International Group Holdings Limited Class A Ordinary Shares","NASDAQ",4592320,"","",1.13,,false
"BIYA","Baiya International Group Inc. Ordinary Shares","NASDAQ",4588984,"","",3.87,,false
"NITO","N2OFF, Inc. Common Stock","NASDAQ",4557643,"","",1.68,,false
"NIVF","NewGenIvf Group Limited Class A Ordinary Shares","NASDAQ",4546947,"","",0.69,,false
"NCPL","Netcapital Inc. Common Stock","NASDAQ",4530753,"","",0.6597,,false
"ASPSW","Altisource Portfolio Solutions S.A. Net Settle Stakeholder Warrants","NASDAQ",4508454,"","",0.4101,,false
"SPRC","SciSparc Ltd. Ordinary Shares","NASDAQ",4455874,"","",1.36,,false
"CNET","ZW Data Action Technologies Inc. Common Stock","NASDAQ",4445118,"","",1.36,,false
"POLA","Polar Power, Inc. Common Stock","NASDAQ",4439989,"","",1.67,,false
"CHNR","China Natural Resources, Inc. Common Stock","NASDAQ",4433429,"","",3.595,,false
"GV","Visionary Holdings Inc. Common Shares","NASDAQ",4415887,"","",1.17,,false
"GWAV","Greenwave Technology Solutions, Inc. Common Stock","NASDAQ",4347266,"","",5.24,,false
"CDTG","CDT Environmental Technology Investment Holdings Limited ordinary shares","NASDAQ",4301425,"","",0.349,,false
"DCX","Digital Currency X Technology Inc. Class A Ordinary Shares","NASDAQ",4295184,"","",0.3724,,false
"LNKS","Linkers Industries Limited Class A Ordinary Shares","NASDAQ",4292483,"","",0.3195,,false
"IMCC","IM Cannabis Corp. Common Shares","NASDAQ",4288778,"","",1.39,,false
"AREB","American Rebel Holdings, Inc. Common Stock","NASDAQ",4238191,"","",0.6906,,false
"SOWG","Sow Good Inc. Common Stock","NASDAQ",4206140,"","",0.3441,,false
"MASK","3 E Network Technology Group Ltd Class A Ordinary Shares","NASDAQ",4193203,"","",0.2406,,false
"BAOS","Baosheng Media Group Holdings Limited Ordinary shares","NASDAQ",4189150,"","",2.73,,false
"ESGLW","ESGL Holdings Limited Warrants","NASDAQ",4181624,"","",0.1,,false
"SDAWW","SunCar Technology Group Inc. Warrant","NASDAQ",4137212,"","",0.042,,false
"RVSNW","Rail Vision Ltd. Warrant","NASDAQ",4128649,"","",0.0699,,false
"OCG","Oriental Culture Holding LTD Ordinary Shares","NASDAQ",4112686,"","",0.093,,false
"LIDRW","AEye, Inc. Warrant","NASDAQ",4059455,"","",0.0901,,false
